codice_articolo,tipo_collo_1,tipo_collo_2,unita_misura_2,operatore_conversione,fattore_conversione
AY0712045           ,REP05,,,*,0.0000
B/200               ,REP05,     ,,*,0.0000
B-02939             ,REP05,     ,,*,0.0000
B-04949             ,REP05,     ,,*,0.0000
B-05044             ,REP05,     ,,*,0.0000
B-05153             ,REP05,     ,,*,0.0000
B-08458             ,REP05,     ,,*,0.0000
B-09195             ,REP05,     ,,*,0.0000
B-10366             ,REP05,,,*,0.0000
B-10394             ,REP05,     ,,*,0.0000
B-10403             ,REP05,     ,,*,0.0000
B-10431             ,REP05,     ,,*,0.0000
B-10453             ,REP05,     ,,*,0.0000
B-10469             ,REP05,     ,,*,0.0000
B-11639             ,REP05,,,*,0.0000
B-11651             ,REP05,,,*,0.0000
B-11667             ,REP05,,,*,0.0000
B-11673             ,REP05,,,*,0.0000
B-11689             ,REP05,,,*,0.0000
B-11695             ,REP05,,,*,0.0000
B-11776             ,REP05,,,*,0.0000
B-11782             ,REP05,,,*,0.0000
B-11798             ,REP05,,,*,0.0000
B-11807             ,REP05,,,*,0.0000
B-11829             ,REP05,,,*,0.0000
B-11835             ,REP05,,,*,0.0000
B-11841             ,REP05,     ,,*,0.0000
B-11857             ,REP05,     ,,*,0.0000
B-11863             ,REP05,,,*,0.0000
B-11879             ,REP05,,,*,0.0000
B-11885             ,REP05,,,*,0.0000
B-11891             ,REP05,     ,,*,0.0000
B-11900             ,REP05,     ,,*,0.0000
B-11916             ,REP05,     ,,*,0.0000
B-11922             ,REP05,,,*,0.0000
B-11938             ,REP05,,,*,0.0000
B-11944             ,REP05,     ,,*,0.0000
B-11950             ,REP05,,,*,0.0000
B-12055             ,REP05,     ,,*,0.0000
B-12061             ,REP05,     ,,*,0.0000
B-12077             ,REP05,     ,,*,0.0000
B-12083             ,REP05,     ,,*,0.0000
B-13328             ,REP05,,,*,0.0000
B-13362             ,REP05,,,*,0.0000
B-13378             ,REP05,,,*,0.0000
B-13384             ,REP05,     ,,*,0.0000
B-13390             ,REP05,     ,,*,0.0000
B-13409             ,REP05,     ,,*,0.0000
B-13677             ,     ,     ,,*,0.0000
B-14015             ,REP05,,,*,0.0000
B-14059             ,REP05,     ,,*,0.0000
B-14065             ,REP05,,,*,0.0000
B-16841             ,REP05,     ,,*,0.0000
B-17697             ,REP05,     ,,*,0.0000
B18256-1            ,REP05,,,*,0.0000
B18257-1            ,REP05,,,*,0.0000
B18258-1            ,REP05,,,*,0.0000
B18259-1            ,REP05,,,*,0.0000
B18260-1            ,REP05,,,*,0.0000
B18651000           ,REP05,     ,,*,0.0000
B18657008           ,REP05,     ,,*,0.0000
B18657012           ,REP05,     ,,*,0.0000
B18657016           ,REP05,     ,,*,0.0000
B18671000           ,REP05,     ,,*,0.0000
B19050220           ,REP05,,,*,0.0000
B19050250           ,REP05,     ,,*,0.0000
B19050280           ,REP05,,,*,0.0000
B19050300           ,REP05,,,*,0.0000
B-19869             ,REP05,     ,,*,0.0000
B-19897             ,REP05,,,*,0.0000
B-19928             ,REP05,,,*,0.0000
B-19962             ,REP05,,,*,0.0000
B-19990             ,REP05,,,*,0.0000
B-20002             ,REP05,     ,,*,0.0000
B-20024             ,REP05,,,*,0.0000
B-20030             ,REP05,,,*,0.0000
B-20068             ,REP05,     ,,*,0.0000
B-20096             ,REP05,,,*,0.0000
B-20111             ,REP05,,,*,0.0000
B-20155             ,REP05,,,*,0.0000
B-20199             ,REP05,,,*,0.0000
B-20214             ,REP05,,,*,0.0000
B-20242             ,REP05,,,*,0.0000
B-20286             ,REP05,     ,,*,0.0000
B-20301             ,REP05,     ,,*,0.0000
B-20323             ,REP05,     ,,*,0.0000
B-28547             ,REP05,     ,,*,0.0000
B-28553             ,REP05,     ,,*,0.0000
B-28597             ,REP05,     ,,*,0.0000
B-33607             ,REP05,     ,,*,0.0000
B35980500           ,REP05,     ,,*,0.0000
B35980700           ,REP05,     ,,*,0.0000
B35991000           ,REP05,     ,,*,0.0000
B-36192-10          ,REP05,     ,,*,0.0000
B-48577             ,REP05,,,*,0.0000
B-49323             ,REP05,     ,,*,0.0000
B-49840             ,REP05,     ,,*,0.0000
B4B0001003439       ,REP05,     ,,*,0.0000
B4C0001004360       ,REP05,     ,,*,0.0000
B-57906             ,REP05,     ,,*,0.0000
B-57956             ,REP05,,,*,0.0000
B-57962             ,REP05,,,*,0.0000
B-57978             ,REP05,     ,,*,0.0000
B-57984             ,REP05,     ,,*,0.0000
B-58045             ,REP05,     ,,*,0.0000
B-58104             ,REP05,,,*,0.0000
B-58110             ,REP05,     ,,*,0.0000
B-58126             ,REP05,,,*,0.0000
B-58132             ,REP05,,,*,0.0000
B-58176             ,REP05,,,*,0.0000
B-58207             ,REP05,,,*,0.0000
B-58213             ,REP05,     ,,*,0.0000
B-58229             ,REP05,,,*,0.0000
B-58235             ,REP05,,,*,0.0000
B-58257             ,REP05,,,*,0.0000
B-58322             ,REP05,,,*,0.0000
B-58338             ,REP05,,,*,0.0000
B-58344             ,REP05,,,*,0.0000
B-58350             ,REP05,     ,,*,0.0000
B-58447             ,REP05,,,*,0.0000
B-58469             ,REP05,,,*,0.0000
B-58556             ,REP05,,,*,0.0000
B-58562             ,REP05,     ,,*,0.0000
B-58578             ,REP05,,,*,0.0000
B-58584             ,REP05,,,*,0.0000
B-58615             ,REP05,,,*,0.0000
B-58621             ,REP05,,,*,0.0000
B-58637             ,REP05,,,*,0.0000
B-58659             ,REP05,,,*,0.0000
BADILE              ,REP05,     ,,*,0.0000
BAJKALTG10          ,REP05,,,*,0.0000
BAJKALTG9           ,REP05,,,*,0.0000
BC10423 39          ,REP05,     ,,*,0.0000
BC10423 40          ,REP05,     ,,*,0.0000
BC10423 41          ,REP05,     ,,*,0.0000
BC10423 42          ,REP05,     ,,*,0.0000
BC10423 43          ,REP05,     ,,*,0.0000
BC10423 44          ,REP05,     ,,*,0.0000
BC10423 45          ,REP05,     ,,*,0.0000
BC10423 46          ,REP05,     ,,*,0.0000
BC10423 47          ,REP05,     ,,*,0.0000
BDF456RFE           ,REP05,,,*,0.0000
BE0106050           ,REP05,     ,,*,0.0000
BE0106060           ,REP05,     ,,*,0.0000
BE0106080           ,REP05,     ,,*,0.0000
BE0106100           ,REP05,     ,,*,0.0000
BE0108060           ,REP05,     ,,*,0.0000
BE0108080           ,REP05,     ,,*,0.0000
BE0108100           ,REP05,     ,,*,0.0000
BE0110080           ,REP05,     ,,*,0.0000
BE0110100           ,REP05,,,*,0.0000
BE0110120           ,REP05,     ,,*,0.0000
BE0110135           ,REP05,,,*,0.0000
BE0110160           ,REP05,     ,,*,0.0000
BE0608080           ,REP05,     ,,*,0.0000
BEIRUT              ,REP05,     ,,*,0.0000
BEIRUT 3XL          ,REP05,     ,,*,0.0000
BEIRUT L            ,REP05,     ,,*,0.0000
BEIRUT M            ,REP05,     ,,*,0.0000
BEIRUT S            ,REP05,     ,,*,0.0000
BEIRUT XL           ,REP05,     ,,*,0.0000
BEIRUT XXL          ,REP05,     ,,*,0.0000
BELT2               ,REP05,     ,,*,0.0000
BH089633            ,REP05,     ,,*,0.0000
BHP453RHE           ,REP05,,,*,0.0000
BHP453RHEX2         ,REP05,,,*,0.0000
BIKRAM-40           ,REP05,     ,,*,0.0000
BIKRAM-41           ,REP05,,,*,0.0000
BIKRAM-42           ,REP05,,,*,0.0000
BIKRAM-43           ,REP05,     ,,*,0.0000
BIKRAM-44           ,REP05,     ,,*,0.0000
BIKRAM-45           ,REP05,     ,,*,0.0000
BJ0604070           ,REP05,     ,,*,0.0000
BL81                ,REP05,     ,,*,0.0000
BL82                ,REP05,     ,,*,0.0000
BL83                ,REP05,     ,,*,0.0000
BL85                ,REP05,     ,,*,0.0000
BL86                ,REP05,     ,,*,0.0000
BL87                ,REP05,     ,,*,0.0000
BL88                ,REP05,     ,,*,0.0000
BL89                ,REP05,     ,,*,0.0000
BL90                ,REP05,     ,,*,0.0000
BL91                ,REP05,     ,,*,0.0000
BL92                ,REP05,     ,,*,0.0000
BLACKNITRO-L        ,REP05,,,*,0.0000
BLACKNITRO-M        ,REP05,,,*,0.0000
BLACKNITRO-XL       ,REP05,,,*,0.0000
BLANQUILLA-44       ,REP05,,,*,0.0000
BLOCK10             ,REP05,     ,,*,0.0000
BLULATEX-L          ,REP05,     ,,*,0.0000
BMASEFEM            ,REP05,     ,,*,0.0000
BO4507TPYA3FC02     ,REP05,     ,,*,0.0000
BO4507TPYA3OL01     ,REP05,     ,,*,0.0000
BO4556              ,REP05,,,*,0.0000
BO6030JX            ,REP05,     ,,*,0.0000
BO6050J             ,REP05,,,*,0.0000
BOCCOLVBLIND        ,REP05,     ,,*,0.0000
BOCCOLVBLIND.       ,REP05,     ,,*,0.0000
BOCCOLVBLINDMAP     ,REP05,     ,,*,0.0000
BOCCOLVBLINDMAPSAT  ,REP05,     ,,*,0.0000
BOCCOVALENER        ,REP05,,,*,0.0000
BOCCOVALEOLV        ,REP05,,,*,0.0000
BOCCOVALESAT        ,REP05,,,*,0.0000
BOEHLERAVESTA308    ,REP05,,,*,0.0000
BOEHLERAVESTA316L   ,REP05,,,*,0.0000
BOEHLERAWSE308      ,REP05,,,*,0.0000
BOEHLERAWSE309      ,REP05,,,*,0.0000
BOEHLERAWSE316      ,REP05,,,*,0.0000
BOEHLERAWSER308     ,REP05,,kg.,*,15.0000
BOEHLERAWSER30808   ,REP05,,kg.,*,15.0000
BOEHLERF.08         ,REP05,,kg.,*,15.0000
BOEHLERF.1          ,REP05,,kg.,*,15.0000
BOEHLERF.1.2        ,REP05,,,*,0.0000
BOEHLERF.1.2KG18    ,REP05,,kg.,*,18.0000
BOEHLERF.1KG18      ,REP05,,kg.,*,18.0000
BOEHLERF.ALMG5      ,REP05,,,*,0.0000
BOEHLERF.JE-308L    ,REP05,,,*,0.0000
BOEHLERF.JE-308L08  ,REP05,,,*,0.0000
BOHLER32371         ,REP05,     ,,*,0.0000
BOHLER32374         ,REP05,     ,,*,0.0000
BOHLER32425         ,REP05,,,*,0.0000
BOHLER32457         ,REP05,,,*,0.0000
BOHLER32458         ,REP05,,,*,0.0000
BOHLER32466         ,REP05,,,*,0.0000
BOHLER81220         ,REP05,,,*,0.0000
BRU075002ZB         ,REP05,     ,,*,0.0000
BT20566-39          ,REP05,     ,,*,0.0000
BT20566-40          ,REP05,     ,,*,0.0000
BT20566-41          ,REP05,     ,,*,0.0000
BT20566-42          ,REP05,     ,,*,0.0000
BT20566-43          ,REP05,,,*,0.0000
BT20566-44          ,REP05,     ,,*,0.0000
BT20566-45          ,REP05,     ,,*,0.0000
BT20566-46          ,REP05,     ,,*,0.0000
BULLONE060020       ,REP05,     ,,*,0.0000
BULLONE060030       ,REP05,     ,,*,0.0000
BULLONE060040       ,REP05,     ,,*,0.0000
BULLONE060050       ,REP05,     ,,*,0.0000
BULLONE060060       ,REP05,     ,,*,0.0000
BULLONE060080       ,REP05,     ,,*,0.0000
BULLONE080010       ,REP05,     ,,*,0.0000
BULLONE080020       ,REP05,     ,,*,0.0000
BULLONE080025       ,REP05,     ,,*,0.0000
BULLONE080030       ,REP05,     ,,*,0.0000
BULLONE080040       ,REP05,     ,,*,0.0000
BULLONE080050       ,REP05,     ,,*,0.0000
BULLONE080060       ,REP05,     ,,*,0.0000
BULLONE080070       ,REP05,     ,,*,0.0000
BULLONE080080       ,REP05,     ,,*,0.0000
BULLONE080100       ,REP05,     ,,*,0.0000
BULLONE080120       ,REP05,     ,,*,0.0000
BULLONE100025       ,REP05,     ,,*,0.0000
BULLONE100030       ,REP05,     ,,*,0.0000
BULLONE100035       ,REP05,     ,,*,0.0000
BULLONE100040       ,REP05,     ,,*,0.0000
BULLONE100045       ,REP05,     ,,*,0.0000
BULLONE100050       ,REP05,     ,,*,0.0000
BULLONE100060       ,REP05,     ,,*,0.0000
BULLONE100070       ,REP05,     ,,*,0.0000
BULLONE100080       ,REP05,     ,,*,0.0000
BULLONE100090       ,REP05,     ,,*,0.0000
BULLONE100100       ,REP05,     ,,*,0.0000
BULLONE100120       ,REP05,     ,,*,0.0000
BULLONE100130       ,REP05,     ,,*,0.0000
BULLONE120025       ,REP05,     ,,*,0.0000
BULLONE120030       ,REP05,     ,,*,0.0000
BULLONE120035       ,REP05,     ,,*,0.0000
BULLONE120040       ,REP05,     ,,*,0.0000
BULLONE120050       ,REP05,     ,,*,0.0000
BULLONE120060       ,REP05,     ,,*,0.0000
BULLONE120070       ,REP05,     ,,*,0.0000
BULLONE120075       ,REP05,     ,,*,0.0000
BULLONE120080       ,REP05,     ,,*,0.0000
BULLONE120090       ,REP05,     ,,*,0.0000
BULLONE120120       ,REP05,     ,,*,0.0000
BULLONE120140       ,REP05,     ,,*,0.0000
BULLONE120150       ,REP05,     ,,*,0.0000
BULLONE120200       ,REP05,     ,,*,0.0000
BULLONE12045        ,REP05,,,*,0.0000
BULLONE140040       ,REP05,     ,,*,0.0000
BULLONE140050       ,REP05,     ,,*,0.0000
BULLONE140060       ,REP05,     ,,*,0.0000
BULLONE140070       ,REP05,     ,,*,0.0000
BULLONE140080       ,REP05,     ,,*,0.0000
BULLONE160040       ,REP05,     ,,*,0.0000
BULLONE160050       ,REP05,     ,,*,0.0000
BULLONE160060       ,REP05,     ,,*,0.0000
BULLONE160070       ,REP05,     ,,*,0.0000
BULLONE160080       ,REP05,     ,,*,0.0000
BULLONE160100       ,REP05,     ,,*,0.0000
BULLONE160120       ,REP05,     ,,*,0.0000
BULLONE16020        ,REP05,,,*,0.0000
BULLONE180050       ,REP05,     ,,*,0.0000
BULLONE180060       ,REP05,     ,,*,0.0000
BULLONE180070       ,REP05,     ,,*,0.0000
BULLONE180080       ,REP05,     ,,*,0.0000
BULLONE180130       ,REP05,,,*,0.0000
BULLONE200050       ,REP05,     ,,*,0.0000
BULLONE200060       ,REP05,     ,,*,0.0000
BULLONE200080       ,REP05,     ,,*,0.0000
BULLONE200090       ,REP05,     ,,*,0.0000
BULLONE200100       ,REP05,     ,,*,0.0000
BULLONE200110       ,REP05,,,*,0.0000
BULLONE20070        ,REP05,,,*,0.0000
BULLONE220060       ,REP05,     ,,*,0.0000
BULLONE22080        ,REP05,,,*,0.0000
BULLONE240040       ,REP05,     ,,*,0.0000
BULLONE240070       ,REP05,     ,,*,0.0000
BULLONE3593312X30   ,REP05,,,*,0.0000
BULLONE3593312X35   ,REP05,,,*,0.0000
BULLONECE120060     ,REP05,,,*,0.0000
BULLONEF140050      ,REP05,,,*,0.0000
BURONP10A2          ,REP05,     ,,*,0.0000
BW0056              ,REP05,     ,,*,0.0000
BW0063              ,REP05,     ,,*,0.0000
BW0064              ,REP05,     ,,*,0.0000
BW0066              ,REP05,     ,,*,0.0000
BW0067              ,REP05,     ,,*,0.0000
C08V015P6E02        ,REP05,,kg.,*,15.0000
C10V015P6EO2        ,REP05,,kg.,*,15.0000
C12V015P6E02        ,REP05,,kg.,*,15.0000
C30/10E             ,REP05,     ,,*,0.0000
C30/10U8            ,REP05,     ,,*,0.0000
C30/30E             ,REP05,     ,,*,0.0000
C30/30U1            ,REP05,     ,,*,0.0000
C34791050           ,REP05,     ,,*,0.0000
C5-10               ,REP05,     ,,*,0.0000
CAD172              ,REP05,     ,,*,0.0000
CAP15BG             ,REP05,     ,,*,0.0000
CAP15RS             ,REP05,     ,,*,0.0000
CAP15TM             ,REP05,     ,,*,0.0000
CAP15VM             ,REP05,     ,,*,0.0000
CAP15ZNC            ,REP05,     ,,*,0.0000
CAP25BG             ,REP05,     ,,*,0.0000
CAP25RS             ,REP05,     ,,*,0.0000
CAP25TM             ,REP05,     ,,*,0.0000
CAP25VM             ,REP05,     ,,*,0.0000
CAPGA               ,REP05,,,*,0.0000
CAPGRAN             ,REP05,     ,,*,0.0000
CAPGRECATEC         ,REP05,,,*,0.0000
CAPRM               ,REP05,     ,,*,0.0000
CARRPLAST           ,REP05,     ,,*,0.0000
CASING              ,REP05,     ,,*,0.0000
CAV000007           ,REP05,     ,,*,0.0000
CAV000011           ,REP05,,,*,0.0000
CAV000018           ,REP05,     ,,*,0.0000
CAV000025TRAF.      ,REP05,     ,,*,0.0000
CAV000027           ,REP05,     ,,*,0.0000
CAV000028           ,REP05,     ,,*,0.0000
CC1011              ,REP04,,,*,0.0000
CC104000ALLR/A      ,REP04,     ,,*,0.0000
CC10525BG           ,REP04,,,*,0.0000
CC1055RS            ,REP04,,,*,0.0000
CC1056TM            ,REP04,,,*,0.0000
CC1308VM            ,REP04,,,*,0.0000
CC30005TM           ,REP04,,,*,0.0000
CC3000986Z          ,REP04,,,*,0.0000
CC3000MA            ,REP04,,,*,0.0000
CC3000RC            ,REP04,,,*,0.0000
CC3000RCA           ,REP04,,,*,0.0000
CC31005BG           ,REP04,,,*,0.0000
CC31005RS           ,REP04,,,*,0.0000
CC31005VM           ,REP04,,,*,0.0000
CC3200RMAL          ,REP04,,,*,0.0000
CC3998              ,REP04,,,*,0.0000
CC415               ,REP04,,,*,0.0000
CC439               ,REP04,,,*,0.0000
CC7082              ,REP04,,,*,0.0000
CC800               ,REP04,,,*,0.0000
CC8615GR            ,REP04,,,*,0.0000
CC953               ,REP04,,,*,0.0000
CF0100001           ,REP05,     ,,*,0.0000
CF0100002           ,REP05,     ,,*,0.0000
CF0100003           ,REP05,     ,,*,0.0000
CF0100012           ,REP05,     ,,*,0.0000
CF0100034           ,REP05,     ,,*,0.0000
CF0100112           ,REP05,,,*,0.0000
CF0100114           ,REP05,     ,,*,0.0000
CF0100212           ,REP05,     ,,*,0.0000
CG100MM.8           ,REP05,,,*,0.0000
CH0135025           ,REP05,     ,,*,0.0000
CH0135038           ,REP05,     ,,*,0.0000
CH0139013           ,REP05,     ,,*,0.0000
CH0142045           ,REP05,     ,,*,0.0000
CH0142050           ,REP05,     ,,*,0.0000
CH0148016           ,REP05,     ,,*,0.0000
CH0148032           ,REP05,     ,,*,0.0000
CI0142013           ,REP05,     ,,*,0.0000
CI0142016           ,REP05,     ,,*,0.0000
CI0142019           ,REP05,     ,,*,0.0000
CI0142025           ,REP05,     ,,*,0.0000
CI0142032           ,REP05,     ,,*,0.0000
CI0142038           ,REP05,     ,,*,0.0000
CI0148013           ,REP05,     ,,*,0.0000
CI0148025           ,REP05,     ,,*,0.0000
CI0148032           ,REP05,     ,,*,0.0000
CI0148050           ,REP05,     ,,*,0.0000
CL24                ,REP05,     ,,*,0.0000
CL24Z               ,REP05,     ,,*,0.0000
CLIMAS/A            ,REP05,,,*,0.0000
CLIMAS/BI           ,REP05,,,*,0.0000
CLIMAS/G            ,REP05,,,*,0.0000
CLOTSTRACBIANCHI    ,REP05,     ,,*,0.0000
CLOTSTRACCOLORATI   ,REP05,     ,,*,0.0000
CM0966TM            ,REP04,,,*,0.0000
CM100H054B          ,REP05,     ,,*,0.0000
CM3000BG            ,REP04,,,*,0.0000
CM3000MA            ,REP04,,,*,0.0000
CM3000RC            ,REP04,,,*,0.0000
CM3000RCA           ,REP04,,,*,0.0000
CM31005RS           ,REP04,,,*,0.0000
COVERTECHWELD       ,REP05,,,*,0.0000
CP10000S-05RS-S/GOCC,REP05,,,*,0.0000
CP10000S-05RS-SGOCC ,REP05,,,*,0.0000
CP1000S-05BG-SGOCC  ,REP05,,,*,0.0000
CP1000S-05TM        ,REP05,,,*,0.0000
CP1000S-06RC        ,REP05,,,*,0.0000
CP1000S-06RC-3770   ,REP05,,,*,0.0000
CP1000S-06RC50      ,REP05,,,*,0.0000
CP1000S-06RCA       ,REP05,,,*,0.0000
CP1000S-06RCA50     ,REP05,,,*,0.0000
CP1000S-06RS        ,REP05,,,*,0.0000
CP1000S-06RS03      ,REP05,,,*,0.0000
CP1000S-06RS100     ,REP05,,,*,0.0000
CP1000S-06VM        ,REP05,,,*,0.0000
CP-16               ,REP05,     ,,*,0.0000
CR14154BNS          ,REP05,     ,,*,0.0000
CR2155DXC.C.        ,REP05,     ,,*,0.0000
CR2155SXC.C.        ,REP05,     ,,*,0.0000
CREMOTTDX           ,REP05,     ,,*,0.0000
CREMOTTSX           ,REP05,     ,,*,0.0000
CS002GZ             ,REP05,,,*,0.0000
CUNEI               ,REP05,     ,,*,0.0000
CV0010              ,REP05,     ,,*,0.0000
CV0011              ,REP05,     ,,*,0.0000
CV0313              ,REP05,     ,,*,0.0000
CX0106025           ,REP05,     ,,*,0.0000
CX0306025           ,REP05,     ,,*,0.0000
CX0506025           ,REP05,,,*,0.0000
CX0520              ,REP05,     ,,*,0.0000
CX0522              ,REP05,     ,,*,0.0000
CX0523              ,REP05,     ,,*,0.0000
CX0530              ,REP05,     ,,*,0.0000
CX0531              ,REP05,     ,,*,0.0000
CX0540              ,REP05,     ,,*,0.0000
CX0806025           ,REP05,     ,,*,0.0000
D-08660             ,REP05,     ,,*,0.0000
D08713              ,REP05,,,*,0.0000
D-08729             ,REP05,,,*,0.0000
D-08735             ,REP05,,,*,0.0000
D-11209             ,REP05,     ,,*,0.0000
D-15300             ,REP05,,,*,0.0000
D15DX               ,REP05,     ,,*,0.0000
D15SX               ,REP05,,,*,0.0000
D1DX                ,REP05,     ,,*,0.0000
D1SX                ,REP05,     ,,*,0.0000
D-30651-12          ,REP05,,,*,0.0000
D-37378             ,REP05,     ,,*,0.0000
D-37384             ,REP05,     ,,*,0.0000
D-37390             ,REP05,     ,,*,0.0000
D-37409             ,REP05,     ,,*,0.0000
D-37415             ,REP05,     ,,*,0.0000
D-37421             ,REP05,     ,,*,0.0000
D39932000           ,REP05,     ,,*,0.0000
D-40200             ,REP05,,,*,0.0000
D-41517             ,REP05,     ,,*,0.0000
D-41626             ,REP05,,,*,0.0000
D-41654             ,REP05,,,*,0.0000
D-46202             ,REP05,,,*,0.0000
DBM130              ,REP05,     ,,*,0.0000
DBM131KIT           ,REP05,     ,,*,0.0000
DBM230KIT           ,REP05,     ,,*,0.0000
DC120               ,REP05,,,*,0.0000
DC140               ,REP05,     ,,*,0.0000
DC140N              ,REP05,     ,,*,0.0000
DC152               ,REP05,     ,,*,0.0000
DC1709005           ,REP05,     ,,*,0.0000
DC300               ,REP05,     ,,*,0.0000
DC300NERO           ,REP05,     ,,*,0.0000
DC500N              ,REP05,     ,,*,0.0000
DC700/D9005         ,REP05,     ,,*,0.0000
DCA152              ,REP05,     ,,*,0.0000
DCA153              ,REP05,     ,,*,0.0000
DCA278              ,REP05,     ,,*,0.0000
DCG140              ,REP05,     ,,*,0.0000
DCG1439005          ,REP05,     ,,*,0.0000
DCG143EV1           ,REP05,     ,,*,0.0000
DCG180ZK            ,REP05,,,*,0.0000
DCG193N             ,REP05,     ,,*,0.0000
DCG1959005NERO      ,REP05,     ,,*,0.0000
DCG195EV1           ,REP05,     ,,*,0.0000
DCL1409005          ,REP05,     ,,*,0.0000
DCL1419005          ,REP05,     ,,*,0.0000
DCL141EV1           ,REP05,     ,,*,0.0000
DCL181FZ            ,REP05,,,*,0.0000
DCL191ARG           ,REP05,     ,,*,0.0000
DCL191NERO          ,REP05,     ,,*,0.0000
DCS553ZJ            ,REP05,,,*,0.0000
